300.	94.02841455095982	94.02841455095982	92.80032347179005
315.7473702943826	94.71708333415654	94.71708333415654	93.50076677608584
332.3213394927266	95.39015045611622	95.39015045611622	94.18528407832427
349.76529679178395	96.04816021162208	96.04816021162208	94.8544367404714
368.1249089408002	96.69162923821507	96.69162923821507	95.50875719983424
387.44823979305573	97.3210484398094	97.3210484398094	96.14875097194523
407.78587613281576	97.93688471154876	97.93688471154876	96.77489853060884
429.19106010709146	98.53958254426387	98.53958254426387	97.38765696930346
451.7198286089081	99.12956547536085	99.12956547536085	97.9874615602821
475.4311599769732	99.70723740824099	99.70723740824099	98.57472714731408
500.38712839579074	100.27298386279791	100.27298386279791	99.14984945585343
526.6530664004284	100.82717309497554	100.82717309497554	99.71320627266007
554.2977359113605	101.37015713116872	101.37015713116872	100.26515855836904
583.3935082471409	101.90227273750072	101.90227273750072	100.80605144687097
614.0165535861632	102.42384230491004	102.42384230491004	101.33621517262637
646.247040373503	102.93517468174242	102.93517468174242	101.85596595214199
680.169345194871	103.43656591921315	103.43656591921315	102.36560677320223
715.8722736671091	103.92829999971775	103.92829999971775	102.8654281365661
753.4492929235008	104.4106494777411	104.4106494777411	103.35570875675417
792.9987763025247	104.88387610499821	104.88387610499821	103.83671617792808
834.6242608806186	105.34823140420335	105.34823140420335	104.30870740531165
878.4347185231604	105.80395718599779	105.80395718599779	104.77192943154577
924.5448411632469	106.25128606051732	106.25128606051732	105.22661976639033
973.0753410551097	106.69044190534883	106.69044190534883	105.67300692426538
1024.1532667882013	107.1216402870752	107.1216402870752	106.1113108831284
1077.9123358892527	107.5450888823515	107.5450888823515	106.5417434883226
1134.4932848830229	107.96098785745927	107.96098785745927	106.96450886904005
1194.0442377281677	108.36953022236777	108.36953022236777	107.3798038064387
1256.7210935927656	108.77090217554486	108.77090217554486	107.78781808702738
1322.6879349846545	109.16528341956374	109.16528341956374	108.18873482368515
1392.11745730504	109.55284745301766	109.55284745301766	108.58273076293035
1465.1914209498962	109.93376186296605	109.93376186296605	108.96997659541776
1542.101127142732	110.30818857846577	110.30818857846577	109.35063721501268
1623.0479187444037	110.6762841419636	110.6762841419636	109.72487197356509
1708.2437073510541	111.03819990621321	111.03819990621321	110.0928349361601
1797.9115280600738	111.39408230822545	111.39408230822545	110.45467511138058
1892.2861233564115	111.74407304424594	111.74407304424594	110.81053666870395
1991.6145576477957	112.08830927209935	112.08830927209935	111.16055912832293
2096.1568640576725	112.42692381948635	112.42692381948635	111.5048775785621
2206.186725169099	112.76004534731098	112.76004534731098	111.8436228643815
2321.9921895017296	113.08779852475827	113.08779852475827	112.17692172835613
2443.8764255975557	113.4103041998334	113.4103041998334	112.50489701389935
2572.1585156895467	113.72767952499538	113.72767952499538	112.82766779762841
2707.1742910309217	114.04003813848182	114.04003813848182	113.14534955159328
2849.2772110719116	114.34749026730849	114.34749026730849	113.4580543005269
2998.8392887855625	114.65014289357227	114.65014289357227	113.7658907052983
3156.2520645650598	114.94809985565045	114.94809985565045	114.06896426112257
3321.9276312421116	115.24146196219517	115.24146196219517	114.36737735103127
3496.299712909815	115.53032713431358	115.53032713431358	114.66122942912124
3679.8248003742624	115.8147904946825	115.8147904946825	114.95061707008759
3872.983346207417	116.09494446011672	116.09494446011672	115.23563411775365
4076.281022529769	116.37087886282632	116.37087886282632	115.51637176825409
4290.2500448155715	116.64268103226499	116.64268103226499	115.79291866450579
4515.450565186247	116.91043588232897	116.91043588232897	116.0653610042028
4752.47213883947	117.17422600462132	117.17422600462132	116.33378260364752
5001.935267452944	117.43413175192498	117.43413175192498	116.59826499991931
5264.493023603322	117.69023130362324	117.69023130362324	116.85888752199911
5540.832760452905	117.94260074329001	117.94260074329001	117.11572737624351
5831.677911179899	118.19131415274414	118.19131415274414	117.36885970784859
6137.78988286297	118.43644364805242	118.43644364805242	117.61835768524391
6459.970049778167	118.67805946668149	118.67805946668149	117.86429254684184
6799.061851326429	118.91623002278276	118.91623002278276	118.10673369748069
7155.953000083921	119.15102197404039	119.15102197404039	118.34574872445853
7531.577805755655	119.38250026488718	119.38250026488718	118.58140350814506
7926.91962111628	119.61072820365462	119.61072820365462	118.81376223678167
8343.013416341366	119.83576749370874	119.83576749370874	119.04288748291452
8780.948488468468	120.05767830257933	120.05767830257933	119.26884025548526
9241.871313081174	120.27651929290218	120.27651929290218	119.49168003086432
9726.98854568158	120.49234769892976	120.49234769892976	119.71146483507482
10237.57018060846	120.70521933825866	120.70521933825866	119.92825125344652
10774.952875771034	120.91518866983061	120.91518866983061	120.14209449568014
11340.543451902	121.12230884057685	121.12230884057685	120.35304843570991
11935.822575490789	121.32663172903618	121.32663172903618	120.56116565516149
12562.348635038476	121.5282079616127	121.5282079616127	120.76649747578526
13221.761820782083	121.72708698105171	121.72708698105171	120.96909399874403
13915.788418568705	121.92331705616813	121.92331705616813	121.16900414725794
14646.245329120316	122.11694532182867	122.11694532182867	121.36627570576584
15415.044824520413	122.30801783485867	122.30801783485867	121.56095532700117
16224.199554374516	122.49657957170858	122.49657957170858	121.75308859557009
17075.827814750155	122.68267448723144	122.68267448723144	121.94272006153996
17972.159093690123	122.86634553159621	122.86634553159621	122.12989323768377
18915.53990781644	123.04763467321496	123.04763467321496	122.31465065212893
19908.439945304955	123.22658294041472	123.22658294041472	122.49703388678346
20953.458531312277	123.40323045541116	123.40323045541116	122.67708357152027
22053.331432780837	123.57761641984823	123.57761641984823	122.85483944783505
23210.938020436646	123.7497791920198	123.7497791920198	123.0303403687261
24429.30880672925	123.9197562790853	123.9197562790853	123.20362432393681
25711.633379447216	124.0875843504809	124.0875843504809	123.3747284862948
27061.268751779102	124.253299314453	124.253299314453	123.5436892163026
28481.748150679345	124.41693626090125	124.41693626090125	123.71054207381171
29976.790266546337	124.5785295536377	124.5785295536377	123.87532186289839
31550.30898842748	124.73811282034782	124.73811282034782	124.03806264431437
33206.423650237346	124.89571895577588	124.89571895577588	124.1987977533507
34949.469814812124	125.05138016619864	125.05138016619864	124.35755981318977
36784.01062403275	125.20512799379074	125.20512799379074	124.51438077539075
38714.84874472992	125.35699330554874	125.35699330554874	124.66929190114577
40747.03894164418	125.50700633419984	125.50700633419984	124.82232381177452
42885.90131035653	125.65519667870528	125.65519667870528	124.97350649548456
45137.035204831605	125.80159333311565	125.80159333311565	125.12286932424614
47506.333896035176	125.94622469899689	125.94622469899689	125.27044106498056
50000.	126.08911859777055	126.08911859777055	125.416249896857
